Metal_Level,Magnetic_Field,Ground_Density,Thermal_Signature,Mine_Present
0.5910434902225121,0.5265972772884312,0.09248304071016494,0.4906935265160944,1
0.9911609139535016,0.5591947122216787,0.37101908418371377,0.5496063974568728,1
0.0,0.31470443136969495,0.310811257227768,0.825612558103029,0
0.805475626093806,0.40517814319188505,0.4226280914106046,0.28041986339968833,0
0.6217617670595428,0.6847313449313425,0.32737666776888674,0.16876242166348865,0
0.5252481623835331,0.8611653311506449,0.0,0.25300584859649083,1
0.6229401941338756,0.4581661172957001,0.32233061233976834,0.15595492993071763,0
0.10310777134977678,0.3649432205445765,0.33887617778633744,0.7440646187069763,0
0.545082028040622,0.5001583876569792,0.5267322049548118,0.790700644905288,1
0.6892781428779365,0.6803620246787344,0.2603600650777901,0.5204476471487424,1
0.9694735111853789,0.06684355515993745,0.7357349346745132,0.7186848880507326,1
0.47043244543158813,0.0,0.01767188986964857,0.4794708437276518,0
0.39787659927670305,0.33483894515252494,0.6622334995605249,0.4290754375058315,0
0.47456073910386587,0.1337862722257524,0.35513620582437905,0.37673172380817244,0
0.8288505294255185,0.3475579407058067,0.5719169744687113,0.3817139818969356,1
0.6821877774149211,0.45566590435475857,0.4159602968117466,0.10948365761201312,0
0.4675599490582403,0.364025477293096,0.6279111072050939,0.5081360479936146,0
0.728316858278339,0.9357402603412236,0.3225276070894378,0.4411265397529104,1
0.6242693873370101,0.598023429380696,0.18027591496443757,0.6139793592971327,1
0.8421612476332223,0.5901423078832485,0.6841008574542127,0.47057516921649417,1
0.4244867265306619,0.6866621432130205,0.3773038708235718,0.4142051856547998,1
0.5180844633505579,0.15835006466576929,0.44431169472484217,0.2583375333983212,0
0.5019729617169606,0.8117335362260806,0.6469503828089591,0.4658737121007875,1
0.23412126296697033,0.47727071403936205,0.19360895158111302,0.6124121907795557,0
0.674030069266144,0.7011441851723638,0.5190981795278515,0.19846542196155065,1
0.6652638180449724,0.17844283008795336,0.28202104870742184,0.46924422580976266,0
0.6012783641606152,0.033872370195180745,0.37356612887112567,0.5012694493364864,0
0.5413532166562133,0.7453668974075086,0.4144557930768578,0.29202574760398187,1
0.24615731448739642,0.6129228578292549,0.09995562771061278,0.32067161292023993,0
0.4948386693086602,0.22938453369274692,0.24423259143591305,0.5007343867285672,0
0.5143213708683076,0.2391010756175917,0.6702145784826279,0.20064737597562296,0
0.39943068269459525,0.8376304353244308,0.5772382377169591,0.5269832173548663,1
0.5596785720834977,0.14317643213980163,0.38747208453455306,0.253022037794976,0
0.7010127142036345,0.992801885976789,0.4486246917025786,0.6838278124673076,1
1.0,0.22981377960563937,0.34115149887270846,0.964322103985426,1
0.6436444532079597,0.6915175776825149,0.6713166771655965,0.26063350362559967,1
0.6643875976806911,0.4014144572753046,0.35992948444116724,0.5675257297224284,1
0.5813885210584582,0.6809562293247029,0.4463684184269696,0.2901167809259558,1
0.1203071961752396,0.33676579936574225,0.629206028828413,0.6790099182355137,0
0.5933715311376958,0.45116212817831175,0.2445257030308187,0.1716431500012527,0
0.6150575524852566,0.5122757526187164,0.7117578368993789,0.5557290868540968,1
1.0,0.1993437632655582,0.09390771805132464,0.2579424272843424,0
0.5519097588047194,0.7222473036260377,0.7259284262225598,0.4044633903983589,1
0.6753868355834031,0.3460359300585244,0.3254648832096051,0.22317443946759247,0
0.5913220575736892,0.4314200253979944,0.35146025043494367,0.6309171035970658,1
0.30783049059511697,0.20169518761744631,0.021997965763411398,0.2658643220232909,0
0.8857057036287551,0.0,0.30904105652446145,0.5714321370530021,0
0.7879832581716935,0.4426916712199493,0.19203869379462316,0.3742984337822868,1
0.7977579867607617,1.0,0.2784707309253055,0.42481607820425016,1
0.37265313630131525,0.7353812863694071,0.3725378068422241,0.48250629962802827,1
0.9506985777340248,0.4942218860796816,0.5915583228945811,0.28239857223505327,1
0.24953723430192976,0.4211327512375197,0.4415206702801252,0.49628076497899515,0
0.7467142734500676,0.506739767843614,0.4615353306802228,0.7866736041579705,1
1.0,0.6641357345525629,0.18089612223088755,0.2788191471168029,1
0.3523659187173279,0.14575615540734654,0.22384918207945398,0.7077982315202458,0
0.45842556759930697,0.8342965084006616,0.7597450036702624,0.7795814793673126,1
0.6249128412719103,0.7146143946323732,0.2529597930473507,0.2704459024138304,1
0.47413108647095015,0.7154557177123804,0.7312416504114592,0.12988798688007858,0
0.2123341422334668,0.6315427216429181,0.35138776022382673,0.5164313980377883,0
0.6171407437015068,0.5058849973081969,0.40045758722870084,0.32957034499128796,0
0.33442407156847376,0.701858370790046,0.614073032045986,0.8610927082158606,1
0.7183981076587954,0.6775442401224134,0.6543784843877314,0.45765765890996307,1
0.37014394144154916,0.3937877867176929,0.37783748794418254,0.2735161302322606,0
0.9874836012543848,0.32791946813092976,0.32235138929569224,0.19762490757742351,1
0.4041866769159407,0.5305568885785961,0.3888159102955574,0.6897790909999827,1
0.519484620948581,0.9647060454485562,0.4675915056464237,0.32433952570147895,1
0.8033793043424174,0.12826787730382977,0.5782607373739511,0.4596423358812942,0
0.2922839208915112,0.059742420274268015,0.40084597179883036,0.6602766039247459,0
0.6568649836510323,0.549428252370955,0.5237772596046307,0.34346316257521736,1
0.926785688570607,0.5152663105568054,0.7276719464541882,0.43989565767716465,1
0.1981291913596931,0.5520024993111224,0.47626192245295695,0.4463549498390456,0
0.646158464633076,0.5731859593725501,0.46233057120095566,0.6003313925335403,1
0.6649706985621059,0.43303932360955844,0.09621783498198644,0.5799637538122717,1
0.7954557179443276,0.9469590315806247,0.0,0.40157497912393775,1
0.2907623222804795,0.019728806457045334,0.4776751458460337,0.4640027935292339,0
0.2698858467289309,0.25145089256592623,0.38103515374382557,0.3682086174648326,0
0.7304853914042244,0.46902357195528577,0.29704346501705164,0.12492527047772217,0
0.6742461683082965,0.007043356653749833,0.44870604083726895,0.5066721886275884,0
0.6626232125864691,0.4472436786703786,0.38791925416061834,0.8662821873832749,1
0.6866120523742439,0.9984410497184054,0.6255560501267797,0.2555817890479662,1
0.4299938196053773,0.5062659464887885,0.4172221736517956,0.27993346388740536,0
0.6580634242902509,0.569210271715605,0.2506153429859665,0.2584398902383769,0
0.6732681183246703,0.12195057044822594,0.5980332477918578,0.609410191319087,0
0.421412145493408,0.31509157758815676,0.35657378501075954,0.5486667999232169,0
1.0,0.3874410859028189,0.5053073367344615,0.4151217076683795,1
0.7184582302279469,0.4046854709731298,0.30451785876143994,0.24803580643942771,0
0.3021741256993378,0.8844931385011305,0.2700346229005127,0.4703228941607834,1
0.7641384021584574,0.6673073182175373,0.41683364603713924,0.10578313198612305,1
0.3563295824431696,0.1665626129188904,0.402565728708737,0.48155384470864854,0
0.796771150935613,0.5739514335296014,0.4959654070733666,0.6417353649393456,1
0.889648894751851,0.6494665245490355,0.3462708493380515,0.17473618994059087,1
0.39482942041207236,0.8420447115563799,0.032728043245920546,0.11284597909747401,0
0.8408440323110804,0.9741622059705121,0.31344522328232227,0.7974763361728692,1
0.7031952317341246,0.1954717424516394,0.5587636934287632,0.3154128793089913,0
0.8055150399986225,0.25674274663689856,0.3405247841513787,0.6999085261076409,1
1.0,0.12272664232561514,0.3507233194970904,0.41612051365647706,1
0.5386529709992823,0.4297940422679056,0.5972753011811874,0.41436994027290797,0
0.4115659589106276,0.6399075123339003,0.2576053545482154,0.546450793889262,1
0.37762139259361915,0.7962003549767305,0.09143935635142009,0.25552025151578306,0
0.3960474287586404,0.47721469290724317,0.36787377609490113,0.479149371569042,0
0.5807245726464739,0.4040457430235468,0.30316520975025263,0.3660723287386996,0
0.6852879937041609,0.5455273976746221,0.2067507360493492,0.15949144245089308,0
0.6691726998325047,0.24945712951099308,0.3649243088202619,0.5242460564398078,0
0.806795812259006,1.0,0.4983011294493568,0.39207228248685844,1
0.6032504729694768,0.017701691864582425,0.3981422876864369,0.4154545377421643,0
0.9633835192893292,0.5554221736687174,0.46139621453724755,0.18376459244888527,1
0.533835791690511,1.0,0.7626815397030846,0.8001080809078169,1
1.0,0.5020399533679993,0.3314242276884872,0.6428771210049455,1
0.7564168369412515,0.44298828949955166,0.4556697269289339,0.6621142945178353,1
0.38571061089592934,0.39276637315687185,0.2981573274801731,0.38280216546282997,0
0.3322768754847219,0.4458824954712777,0.23072805602260543,0.06957976430924756,0
0.7206181038107963,0.911854542402959,0.28301846931644603,0.8796418241476924,1
0.5441343036685372,0.0,0.3042482856956623,0.43655854823870904,0
0.778500123523023,0.9600301103888976,0.4718951595094251,0.2852640448755882,1
0.7183094061433862,0.07281285426495648,0.8698151573401516,0.541696346386285,0
0.5817927718357818,0.4200043012296756,0.2567913127448319,0.7067665733607255,1
0.3883015704828987,0.37122667391040143,0.3166749388769075,0.44492887766119743,0
0.22128819382853382,0.6765659809312159,0.3873753973777504,0.7312865369466623,1
0.4883712619832447,0.02056269443487574,0.47915976974194946,0.6882599864737111,0
0.8140996985808681,0.6386517998245829,0.452710162390957,0.21319613877154717,1
0.6535234360325509,1.0,0.6568191587896235,0.30176617675491524,1
0.288565305322003,0.0910477986221569,0.0,0.6606581759215489,0
0.6432952314627954,0.5569118502831187,0.0,0.0,0
0.6963293449322092,0.30140534666101726,0.30082436559797016,0.4171197475037025,0
0.37903564094971676,0.6277661618579107,0.6194600375087418,0.1352171356425722,0
0.638431276486382,0.5057443332247256,0.08687039367888072,0.3451581636846246,0
0.6145521796115,0.30755392728670716,0.0,0.3842595804135751,0
0.3142574255423442,0.6463616854613222,0.5142358812438418,0.37118623686034824,0
0.6894468400870708,1.0,0.44873144474054294,0.3285025245352261,1
0.7401961315920585,0.4427288624818104,0.18195831864011405,0.20862839708166092,0
0.8707628107938192,0.7159273826444545,0.20289207985581403,0.954220478700111,1
0.8634505130087258,0.11201811263865091,0.20605125607306513,0.8608416409154972,1
0.2555826580107272,0.21306908695459736,0.42210706349478805,0.19434551954361773,0
0.36554374002121925,0.6417218833641132,0.2747369447633986,0.7980656852867848,1
0.7287588168021649,0.9452348085607895,0.49881278379510396,0.3621175920959724,1
0.7284464877280522,0.606684004635698,0.0,0.4784212441329763,1
0.728761921576512,0.4060825908430537,0.22862962697444014,0.43607972882267854,1
1.0,0.49978742162700623,0.17478920781778995,0.30485529892412755,1
0.7427226276732917,0.12487767980908476,0.3487318643255016,0.6664475155933522,1
0.8838914100451497,0.68135459790661,0.2923904483019723,0.47769503672686475,1
0.8385004408733006,0.7646999186970227,0.5595687559791533,0.3451586868917669,1
0.7628478128264495,0.3643729001500759,0.02813264566798851,0.16299032236389605,0
0.5211826888399136,0.35898735567214957,0.40909829526615044,0.2534090969817935,0
0.7897423051233168,0.5797634688956146,0.5116672846423411,0.08889637456753868,0
0.406793696365607,0.3689840791878214,0.771329487312391,0.4526891806513373,0
0.5407953483149978,0.48016021561225325,0.303646805781305,0.18673356969743293,0
0.4786591130427241,1.0,0.46489172087050346,0.39157668724592093,1
0.6204685348465806,0.42589228977620097,0.03922744148752699,0.7514224077942816,1
1.0,0.39249795439363333,0.0,0.7138459060427489,1
0.13318370185206296,0.30573745830945226,0.56895487515634,0.4428990832974241,0
0.7715650475936283,0.723257591449981,0.3988879412703859,0.43084136024850705,1
0.19682103220258707,0.4456327480345691,0.6357025379596846,0.8635724008726218,1
0.4820170335526416,0.3051880885035722,0.1253194222060502,0.5645663464789165,0
0.8722376492418416,0.8963912096819036,0.5039804279057505,0.37788257882716497,1
0.6160700047738656,0.9258809013540912,0.7737635681087707,0.13627601423350055,1
0.33056380551767345,0.3198729302783885,0.4839411216714532,0.5366521079962435,0
0.42117407268500795,0.0,0.45531630111820975,0.6324512299682298,0
0.7698994372336689,0.8022541069510767,0.40171121616487,0.31103666460699836,1
0.4174083420707158,0.2946110522719988,0.08582370857481758,0.5140646061303672,0
0.6541146473954937,0.7371876797488306,0.6711145871420696,0.3700138751186936,1
0.6113929599759534,0.0,0.27782847203898686,0.4095128721762194,0
0.4370999130985457,0.7677792014897927,0.5008966512766034,0.0,0
1.0,0.13664842121576565,0.08739313868574927,0.4012080911824502,1
0.7584797555795028,0.7192292357199573,0.16410806709844394,0.6632612465297719,1
0.09371435333559819,0.5042819203509302,0.687017479844447,0.3110914377753572,0
0.6466135786923569,0.21381817418100657,0.3305395422084314,0.4615558010073696,0
0.434553383807903,0.37788910612196586,0.6906550952085089,0.2836908445277775,0
0.813108333699056,0.7058955370870102,0.3843538681882965,0.52929716878441,1
0.4018698153918248,0.5317683359345703,0.03162044540842851,0.4023648965420418,0
0.5713158896332752,0.6753238941417452,0.5784135199463442,0.2433668610499585,0
0.7262468197451143,1.0,0.28202153644887845,0.7431613228863281,1
0.8164387985425303,0.030727516486684592,0.5397377627034088,0.6543650429770873,1
0.2999258982360559,0.9851637724905872,0.40504217350801647,0.31692051193580156,1
0.5163746910397629,0.5313067812569638,0.09137635441142594,0.5595134280719111,1
0.48126367220976096,0.23036478550306155,0.4328589530741138,0.5682306406204838,0
0.436667691856572,0.10090591227830309,0.8392446284305599,0.5913062717024588,0
1.0,0.44326388276688994,0.49859729170289185,0.07726370288108292,1
0.7012454277402389,0.7764950335773377,0.3884964493989074,0.6714534390271781,1
0.2847790114162387,0.46173526388673974,0.6150686803913796,0.3246662281563391,0
0.829465486763694,0.9533464790742042,0.44213369304062217,0.3712778546429213,1
1.0,0.06464729298453237,0.4419068460525589,1.0,1
0.8581163151377866,0.49637331564618364,0.1816749655681795,0.5164121437586227,1
0.22015750851149662,0.12428196667606428,0.4467696051579197,0.36500905540162143,0
0.47894148178343715,0.6090895647874903,0.607088683283389,0.0,0
0.9167277872966557,0.7660662170291901,0.23278756957999508,0.7557481094681983,1
0.4230826335953048,0.373771461895684,0.6848991642493896,0.15405387242210744,0
0.7109548570365571,0.0,0.38165879517097484,0.22924344123010923,0
0.7936585133573342,0.5596844440389483,0.22244609769229187,0.3771024942006732,1
0.36826738210547927,0.6310215655200528,0.5995264153840489,0.7616105941740643,1
0.58511866098455,0.6212884264885092,0.34264115285234614,0.620112797066467,1
0.0,0.8707346575466461,0.5519029774972216,0.4152757478351428,0
0.3439030896664275,0.17868389610528534,0.3416482735482926,0.5178242540005407,0
0.5368579621517099,0.7040648316351348,0.3880347712940193,0.3179151475683567,1
0.2880542045087876,0.8577522537433925,0.49871204086685833,0.48072381170437717,1
1.0,0.0,0.45817941151800123,0.4661340838511901,0
0.2424646555098418,0.5958955477756932,0.0008936439096522975,0.6631293770498977,1
0.48998887832575405,0.3487460506976986,0.17575125198112165,0.6627791869365689,1
0.6326851443215228,0.47554319806950623,0.5858819969581631,0.5586750240852418,1
0.9603183222665288,0.604302945061501,0.3735726822196906,0.3702835373398575,1
0.24103446220514013,0.3538314307659343,0.29525373944571565,0.6132009047658279,0
0.8907909380387399,0.29728757625151647,0.12828519694850515,0.42976693743532973,1
0.6025582652548968,0.5102457252464074,0.18405273574483033,0.21197883888311075,0
0.35462283723801225,0.17382621834115924,0.0,0.3612766857795935,0
0.7155258685658177,0.1742524613344444,0.3797438562596934,0.46859593643255143,0
0.6497649238933675,0.703811984886951,0.28031248388379065,0.6502474724062439,1
0.44994578071030134,0.1553617894524032,0.20668242180293697,0.4096238021254263,0
0.6174505212475047,0.6998937502727636,0.3863753149664094,0.18397628352728668,1
0.50367160078456,0.6387773878561853,0.47279412617054767,0.4624831703253003,1
0.628379336312812,0.0,0.818639586441989,0.47496032881244155,0
0.7655326686302617,0.2967306042993035,0.0976233160873573,0.4908842783586057,1
0.996504204036338,0.8582328209142117,0.6318762086601044,0.6523717335099747,1
0.2905461252932877,0.2056503406580955,0.5946203122030145,0.6741631128197777,0
1.0,0.3606787213071837,0.24418145212465991,0.31927360807603333,1
0.1119780501193745,0.638618267975569,0.4406471909172062,0.3144484392292325,0
0.5620537262411042,0.7350171527847786,0.30847335013247695,0.22115628358979592,1
0.7470793016211441,0.4245383341866513,0.4371377160837478,0.6037394474617048,1
0.6702479669337581,0.3207469415925075,0.7018262026809101,0.7687404238342974,1
0.44432512004485153,0.9267109585095523,0.5211212465262627,0.3806819758600368,1
0.5479694374106812,1.0,0.5017216746466884,0.39688527576050153,1
0.47674976633529176,0.7936574152345386,0.31393813600907156,0.7726921625177747,1
0.4526588107639471,0.5255954427695072,0.10318866701513296,0.5612227277073017,1
0.8124005242552561,0.2575202835077221,0.35830635789191845,0.5459718550562321,1
0.6892538714912618,0.2508666780330304,0.641321630972783,0.18799836868578013,0
0.4267726011848364,0.6567542315797272,0.09456642868207049,0.5993201752414722,1
0.8248999688583126,0.6255194662666052,0.188982126364661,0.2455900050878532,1
0.6768248802191523,0.9204795778839288,0.42525354724681363,0.2005155590943092,1
0.80321552970974,0.6951350277608417,0.2030690430305475,0.37371025311132333,1
0.7574072104809031,0.049075909472054646,0.2414953105769575,0.32112560084128816,0
0.3927512472694819,0.8155842853168755,0.3152802836543646,0.4012480672352914,1
0.4599547399507576,0.20058181180567614,0.12687651916197012,0.1329840404045179,0
0.7868234012808154,0.38480861841429453,0.20517563075672635,0.6609395874228879,1
0.7525925663583661,0.5750600618755084,0.5406855833574618,0.6980909847936144,1
0.594774601508963,1.0,0.1385260435538072,0.02158465568902085,1
0.6293318458271955,1.0,0.08042557310103249,0.665260717246641,1
0.9194162239471062,0.6820169177408548,0.27399500409322114,0.27168370143924225,1
0.4521071527910425,0.44504101438388366,0.5463911005019692,0.6385346181362129,1
0.7367743452925095,0.6603516945441651,0.3606156384006221,0.4349417716133886,1
0.5494518368915264,0.7662966277621508,0.30708378437687633,0.4563306240978197,1
0.5455796991931949,0.4037997123328425,0.40887175950312143,0.4092785171273319,0
0.8746942129967975,1.0,0.050858513428069574,0.716668424931367,1
0.8063540872470074,0.5690212277574206,0.4989411307550065,0.1772906372444938,1
0.8033774090001596,0.6493229267274183,0.47668700628072885,0.5837248745217019,1
0.9263697017885822,0.6997772756163384,0.3181383051808558,0.6922926362757011,1
0.6052509604081897,0.6264759831843367,0.6011849023592833,0.6075948177188903,1
0.770488242823741,0.7516821501408837,0.17450078020939228,0.9614337611511519,1
0.5224333108516359,0.314824044035923,0.6255817986507138,0.33363171220056625,0
0.6810415881221105,0.33250947381619084,0.43089873311905025,0.6606070609705769,1
0.5674642364080789,0.16995373010849152,0.3326894820243653,0.42666006022488756,0
0.6242489912481796,0.631850369186068,0.3960252729263377,0.7213493367975873,1
0.7487892563592284,0.7336809510536342,0.37854704683781165,0.44830842094129875,1
0.3954448291916318,0.6373318598455657,0.6440565792835434,0.3646673279902567,0
1.0,1.0,0.1846641745057973,0.7373358848517584,1
0.3484956546250745,0.498321194351286,0.24749615217068036,0.3418563734158354,0
0.29645284680306694,0.7006224966777538,0.607260578414496,0.13920033304187762,0
0.889527718375017,0.1724897371582057,0.28089301296322816,0.3362936857017577,0
0.797915673490734,0.38387008925767974,0.5801066154663184,0.5861872482494772,1
0.7560299542630388,0.7086613272697333,0.739887196601742,0.7562485253491601,1
0.75708637731607,0.7547306332229432,0.3196409946116733,0.47444846256523265,1
0.5969383067882713,0.4118099157007453,0.5362724653150611,0.7400033547914856,1
0.37568640712854207,0.47852022444257997,0.1692615437320283,0.15120151727492942,0
0.6189511395484315,0.04463787599575719,0.5509466596135619,0.35248203774006137,0
0.43070957212197203,0.3928912397580172,0.43988479719735346,0.3865134742260977,0
0.8437799333544378,0.7671149490559359,0.4946076564320431,0.4247969259560457,1
0.5632356546244653,0.6725615048319699,0.270885585592921,0.46850076541504326,1
0.3936257008018721,0.6501997164143629,0.06778331688656547,0.6020004106262824,1
0.5196535395867516,0.514932106154288,0.500650412949901,0.35214249560249217,0
0.703232863568906,0.502118947588453,0.0,0.48058631112968764,1
0.4590688617990063,0.3019036581579659,0.33652990155149304,0.44007296412870867,0
0.39444490110839214,0.7096485260607605,0.5882363732839939,0.24630422114394704,0
0.6609218028729781,0.626291883316817,0.43837954717460725,0.4249933284020842,1
0.6612416427771807,0.6476056543978398,0.7896685289579627,0.418394903422634,1
0.47326420615721754,0.3421895471997259,0.6050218305163547,0.41368227569932986,0
0.4822404235954193,0.0,0.2692203223348847,0.4569870804479192,0
0.6580124843394091,0.8291458135261087,0.40546267597028773,0.466648178934945,1
0.23797891462566895,0.35634876319747877,0.39052585949111285,0.35489506059638737,0
0.24813405640586117,0.24116727078706385,0.08356464733077457,0.7299972414736783,0
0.420388944686891,0.7080436735741981,0.21192021670312935,0.19271426157533633,0
0.5466382120720381,0.3823962080242611,0.28784781860402797,0.29138657613662283,0
0.6777268913995012,0.8179809152139865,0.0,1.0,1
0.9688390542373879,0.6851017848730092,0.4094986936503286,0.22164190190236943,1
0.8144149058005048,0.7050707969601433,0.3501856310693919,0.1521739715638531,1
0.5600153675091432,0.09021328663983974,0.06542121973768517,0.611584883900268,0
0.5952459480243277,0.8635831956159201,0.48084257305546646,0.0,0
0.34936765884054777,0.5783751593701568,0.543174548938192,0.3982397398060634,0
0.5953717160019025,0.38921685822613905,0.4454068957729778,0.9220814835168275,1
0.5278353402699654,0.5430165402026753,0.335186364958206,0.11011409712625192,0
0.6806796400845223,0.0,0.518288430350371,0.013967813137483076,0
0.3931922641119192,0.6225958434442013,0.5360440720953382,0.1201801355693064,0
0.7298366285602931,0.19118854754537856,0.4614807139439377,0.6476391050363368,1
0.9831847282506444,0.09419891424693966,0.23507754991304783,0.6974508783968788,1
0.5728099628857856,0.043292244134632674,0.45532015310223617,0.33723046466472806,0
0.7004279305247354,0.8338065124969776,0.6390961301650958,0.6003067288802352,1
0.7725359979277782,0.3112209818921634,0.280674188277654,0.7558561720526378,1
0.4996948820285409,0.9601183129749498,0.8195878678264863,0.8432162111745616,1
0.6560231204526041,0.33925956108431066,0.29487381320292316,0.3958062381404334,0
0.6031481001954487,0.0,0.4064814026680273,0.0,0
0.6244190246372079,0.1650426680154023,0.26550288079873274,0.2694066370698689,0
0.4067475540361334,0.8707434860020815,0.4446541671840522,0.3561030771142433,1
0.6061275435647356,0.45323054661899975,0.05155566147294499,0.3930334647527541,0
0.7244995728113625,0.33551381105281974,0.29079164023665577,0.4086709317780817,0
0.9627859019487603,0.5480054677558364,0.18157575993028657,0.6961568115447473,1
0.8398177065213017,0.6505348208502635,0.4270676695784582,0.7303742538712679,1
1.0,0.8352196447707383,0.5988894751017815,0.4122317961365477,1
0.4081631092779876,0.9345497689678779,0.5292012374229104,0.6916666727314001,1
0.8180801591801695,0.3920694062632743,0.0,0.5286855006588397,1
0.6458355014345879,0.10218569417538853,0.8084139305855761,0.46419131402976577,0
